id,month,week,storage_id,product_id,base_price,checkout_price,social_media_promotion,homepage_featured,num_orders,category,city,storage_type,num_orders_predict
25999,3,11,103,21101906,885.36,937.44,0,0,8,MOTORES ELECTRICOS,LIMA,STR_LMA,6.6
26000,3,11,103,21122141,7205.88,7975.44,0,0,2,GRUPOS ELECTROGENOS,LIMA,STR_LMA,1.9
26001,3,11,102,21114123,3016.87,3339.06,0,0,4,BOMBAS,AREQUIPA,STR_ARQ,2.6
26002,3,11,103,21021570,313.12,337.44,0,0,9,ESMERIL,LIMA,STR_LMA,8.55
26003,3,11,103,21113974,672.66,732.6,0,0,9,MOTOBOMBAS,LIMA,STR_LMA,6.4
26004,3,11,101,21132564,700.94,777.28,0,0,11,REPUESTOS PARA EQUIPOS,CHORRILLOS,STR_LMS,9.35
26005,3,11,103,21011113,1566.51,1737.12,1,0,5,ACCESORIOS,LIMA,STR_LMA,4.15
26006,3,11,103,21011117,1519.8,1668.8,0,0,5,ACCESORIOS,LIMA,STR_LMA,5.05
26007,3,11,103,21132408,1735.18,1924.16,0,0,1,REPUESTOS PARA EQUIPOS,LIMA,STR_LMA,2.05
26008,3,11,101,21021679,603.58,662.18,0,0,12,ESMERIL,CHORRILLOS,STR_LMS,8.3
26009,3,11,103,21021588,725.12,760.32,0,1,12,ESMERIL,LIMA,STR_LMA,7.85
26010,3,11,101,21061608,1920.66,2108.96,0,0,5,MARTILLOS ELECTRONEUMATICOS,CHORRILLOS,STR_LMS,4.8
26011,3,11,103,21101829,1250.38,1374.18,0,1,7,MOTORES ELECTRICOS,LIMA,STR_LMA,4.1
26012,3,11,101,21061587,984.75,1062.75,0,0,4,MARTILLOS ELECTRONEUMATICOS,CHORRILLOS,STR_LMS,4.75
26013,3,11,101,21031683,1743.79,1913.09,0,0,6,SIERRAS,CHORRILLOS,STR_LMS,3.7
26014,3,11,102,21021514,910.52,963.56,0,0,12,ESMERIL,AREQUIPA,STR_ARQ,9.35
26015,3,11,102,21051953,1171.11,1250.7,0,0,2,COMPRESORAS,AREQUIPA,STR_ARQ,4.05
26016,3,11,102,21132746,3276.24,3629.56,0,1,2,REPUESTOS PARA EQUIPOS,AREQUIPA,STR_ARQ,2.45
26017,3,11,103,21101824,1344.31,1504.03,0,0,7,MOTORES ELECTRICOS,LIMA,STR_LMA,5.95
26018,3,11,103,21093796,228.26,244.08,1,0,11,LLAVES DE IMPACTO,LIMA,STR_LMA,9.5
26019,3,11,102,21010928,396.78,424.01,0,1,1,TALADROS Y DESARMADORES ELECTRICOS,AREQUIPA,STR_ARQ,3.65
26020,3,11,103,21132527,3887.49,4387.86,0,0,4,REPUESTOS PARA EQUIPOS,LIMA,STR_LMA,3.3
26021,3,11,102,21044364,566.5,621.5,0,0,12,LIJADORAS,AREQUIPA,STR_ARQ,9.02
26022,3,11,103,21089642,2157.85,2262.6,0,0,2,CORTADORAS DE CESPED,LIMA,STR_LMA,3.033333333333333
26023,3,11,102,21051868,2593.86,2848.16,0,0,4,COMPRESORAS,AREQUIPA,STR_ARQ,3.75
26024,3,11,102,21132301,745.62,796.79,0,0,7,REPUESTOS PARA EQUIPOS,AREQUIPA,STR_ARQ,7.083333333333334
26025,3,11,103,21114101,752.76,811.8,0,0,11,BOMBAS,LIMA,STR_LMA,9.05
26026,3,11,103,21031679,1469.81,1583.97,0,0,3,SIERRAS,LIMA,STR_LMA,3.8
26027,3,11,101,21031711,459.0,504.0,0,0,10,SIERRAS,CHORRILLOS,STR_LMS,10.4
26028,3,11,101,21101854,1278.06,1378.3,0,0,7,MOTORES ELECTRICOS,CHORRILLOS,STR_LMS,5.35
26029,3,11,103,21021677,406.98,450.87,0,1,1,ESMERIL,LIMA,STR_LMA,6.75
26030,3,11,101,21061617,1164.93,1278.03,0,0,4,MARTILLOS ELECTRONEUMATICOS,CHORRILLOS,STR_LMS,3.65
26031,3,11,103,21132301,738.31,804.1,0,0,11,REPUESTOS PARA EQUIPOS,LIMA,STR_LMA,10.05
26032,3,11,101,21113957,1761.3,1863.9,0,0,3,ELECTROBOMBAS,CHORRILLOS,STR_LMS,3.4
26033,3,11,102,21122137,2104.29,2247.3,0,0,5,GRUPOS ELECTROGENOS,AREQUIPA,STR_ARQ,3.95
26034,3,11,102,21044361,591.6,643.8,0,0,1,LIJADORAS,AREQUIPA,STR_ARQ,2.57
26035,3,11,103,21114077,1285.73,1400.3,0,0,1,BOMBAS,LIMA,STR_LMA,2.1
26036,3,11,102,21011086,1313.76,1429.68,0,0,5,ACCESORIOS,AREQUIPA,STR_ARQ,5.35
26037,3,11,102,21132466,1047.37,1182.18,0,0,8,REPUESTOS PARA EQUIPOS,AREQUIPA,STR_ARQ,6.9
26038,3,11,103,21021533,734.4,792.0,0,0,7,ESMERIL,LIMA,STR_LMA,7.3
26039,3,11,103,21021605,798.25,875.75,0,0,11,ESMERIL,LIMA,STR_LMA,9.85
26040,3,11,101,21061610,2022.02,2262.26,0,0,3,MARTILLOS ELECTRONEUMATICOS,CHORRILLOS,STR_LMS,2.7
26041,3,11,101,21113960,1842.24,2079.36,0,0,1,ELECTROBOMBAS,CHORRILLOS,STR_LMS,3.6
26042,3,11,103,21051925,2781.0,3024.0,0,0,1,COMPRESORAS,LIMA,STR_LMA,3.35
26043,3,11,103,21061614,2075.7,2319.9,0,0,4,MARTILLOS ELECTRONEUMATICOS,LIMA,STR_LMA,3.3
26044,3,11,103,21122140,3506.12,3778.44,0,0,1,GRUPOS ELECTROGENOS,LIMA,STR_LMA,1.2
26045,3,11,101,21132327,713.79,755.37,0,0,12,REPUESTOS PARA EQUIPOS,CHORRILLOS,STR_LMS,8.8
26046,3,11,103,21114039,1730.94,1900.64,0,0,2,BOMBAS,LIMA,STR_LMA,2.9
26047,3,11,103,21122147,1477.02,1577.4,0,0,1,GRUPOS ELECTROGENOS,LIMA,STR_LMA,2.2933333333333334
26048,3,11,102,21072630,1551.18,1656.6,0,0,6,MOTOSIERRAS,AREQUIPA,STR_ARQ,4.875
26049,3,11,103,21122141,7065.96,7695.6,0,0,2,GRUPOS ELECTROGENOS,LIMA,STR_LMA,2.0
26050,3,11,101,21072625,1239.3,1312.2,0,0,7,MOTOSIERRAS,CHORRILLOS,STR_LMS,6.1
26051,3,11,101,21021625,343.74,384.18,0,0,11,ESMERIL,CHORRILLOS,STR_LMS,11.05
26052,3,11,103,21031665,1322.52,1425.24,1,0,2,SIERRAS,LIMA,STR_LMA,2.45
26053,3,11,101,21010980,1381.68,1477.44,0,0,6,TALADROS Y DESARMADORES ELECTRICOS,CHORRILLOS,STR_LMS,4.1
26054,3,11,101,21132184,3784.22,3967.92,0,0,1,REPUESTOS PARA EQUIPOS,CHORRILLOS,STR_LMS,1.55
26055,3,11,101,21132219,641.69,679.07,0,0,8,REPUESTOS PARA EQUIPOS,CHORRILLOS,STR_LMS,8.65
26056,3,11,102,21021579,1086.3,1203.45,0,0,3,ESMERIL,AREQUIPA,STR_ARQ,5.45
26057,3,11,101,21031654,1606.8,1731.6,0,0,2,SIERRAS,CHORRILLOS,STR_LMS,1.8
26058,3,11,102,21132333,448.44,492.84,0,0,6,REPUESTOS PARA EQUIPOS,AREQUIPA,STR_ARQ,6.25
26059,3,11,101,21021621,641.35,704.85,0,0,1,ESMERIL,CHORRILLOS,STR_LMS,3.85
26060,3,11,101,21051950,2538.95,2736.15,0,1,1,COMPRESORAS,CHORRILLOS,STR_LMS,1.75
26061,3,11,103,21132203,1217.46,1312.02,0,0,4,REPUESTOS PARA EQUIPOS,LIMA,STR_LMA,3.15
26062,3,11,101,21061615,966.96,1023.84,0,0,5,MARTILLOS ELECTRONEUMATICOS,CHORRILLOS,STR_LMS,5.1
26063,3,11,102,21051939,1356.6,1489.6,0,0,6,COMPRESORAS,AREQUIPA,STR_ARQ,5.55
26064,3,11,102,21031710,298.86,319.37,0,0,1,SIERRAS,AREQUIPA,STR_ARQ,3.5
26065,3,11,103,21132789,1924.04,2092.16,0,0,4,REPUESTOS PARA EQUIPOS,LIMA,STR_LMA,4.45
26066,3,11,101,21021546,301.92,322.64,0,0,15,ESMERIL,CHORRILLOS,STR_LMS,12.9
26067,3,11,103,21093792,453.2,501.6,0,0,13,LLAVES DE IMPACTO,LIMA,STR_LMA,8.8
26068,3,11,101,21122143,6125.65,6671.5,0,0,3,GRUPOS ELECTROGENOS,CHORRILLOS,STR_LMS,2.55
26069,3,11,102,21021584,618.12,679.32,0,0,9,ESMERIL,AREQUIPA,STR_ARQ,8.05
26070,3,11,101,21101828,1706.71,1855.84,0,0,4,MOTORES ELECTRICOS,CHORRILLOS,STR_LMS,3.95
26071,3,11,102,21122131,2788.68,3007.4,0,0,3,GENERADORES,AREQUIPA,STR_ARQ,3.3
26072,3,11,103,21061621,1131.2,1232.0,0,0,4,MARTILLOS ELECTRONEUMATICOS,LIMA,STR_LMA,4.25
26073,3,11,103,21072630,1536.12,1686.72,0,0,6,MOTOSIERRAS,LIMA,STR_LMA,3.15
26074,3,11,103,21113989,1586.71,1712.39,0,0,6,MOTOBOMBAS,LIMA,STR_LMA,5.133333333333334
26075,3,11,102,21011075,1307.95,1476.3,0,0,4,TALADROS Y DESARMADORES ELECTRICOS,AREQUIPA,STR_ARQ,3.4
26076,3,11,101,21113983,952.68,1046.08,0,0,7,MOTOBOMBAS,CHORRILLOS,STR_LMS,4.35
26077,3,11,103,21114073,1196.86,1289.82,0,0,8,BOMBAS,LIMA,STR_LMA,3.4
26078,3,11,103,21010966,594.31,657.78,0,0,2,TALADROS Y DESARMADORES ELECTRICOS,LIMA,STR_LMA,3.8
26079,3,11,103,21132525,3692.56,3948.48,0,0,3,REPUESTOS PARA EQUIPOS,LIMA,STR_LMA,2.75
26080,3,11,101,21061596,2208.32,2422.72,0,0,4,MARTILLOS ELECTRONEUMATICOS,CHORRILLOS,STR_LMS,3.083333333333333
26081,3,11,103,21132154,2750.94,3047.61,0,0,5,REPUESTOS PARA EQUIPOS,LIMA,STR_LMA,4.4
26082,3,11,101,21072628,809.88,865.46,0,0,6,MOTOSIERRAS,CHORRILLOS,STR_LMS,6.6
26083,3,11,103,21031723,1355.58,1435.32,0,0,5,SIERRAS,LIMA,STR_LMA,3.5
26084,3,11,103,21051965,2513.89,2812.57,0,0,3,COMPRESORAS,LIMA,STR_LMA,2.25
26085,3,11,103,21132299,260.59,285.89,0,0,7,REPUESTOS PARA EQUIPOS,LIMA,STR_LMA,7.85
26086,3,11,103,21031675,1229.17,1375.21,0,0,3,SIERRAS,LIMA,STR_LMA,3.45
26087,3,11,103,21122141,7135.92,7975.44,0,0,2,GRUPOS ELECTROGENOS,LIMA,STR_LMA,1.9
26088,3,11,101,21113936,1770.57,1890.9,0,0,4,ELECTROBOMBAS,CHORRILLOS,STR_LMS,3.55
26089,3,11,103,21114040,2666.4,2904.0,0,0,3,BOMBAS,LIMA,STR_LMA,2.35
26090,3,11,103,21132235,1225.02,1297.08,0,0,5,REPUESTOS PARA EQUIPOS,LIMA,STR_LMA,3.95
26091,3,11,101,21101875,1190.68,1248.48,0,0,8,MOTORES ELECTRICOS,CHORRILLOS,STR_LMS,6.85
26092,3,11,102,21132298,3178.32,3396.44,0,0,5,REPUESTOS PARA EQUIPOS,AREQUIPA,STR_ARQ,4.45
26093,3,11,102,21072631,1673.75,1852.5,0,0,2,MOTOSIERRAS,AREQUIPA,STR_ARQ,3.0
26094,3,11,101,21051940,1867.49,2070.88,0,0,5,COMPRESORAS,CHORRILLOS,STR_LMS,5.3
26095,3,11,103,21093796,232.78,246.34,0,0,8,LLAVES DE IMPACTO,LIMA,STR_LMA,7.0
26096,3,11,101,21122133,3106.92,3320.14,0,0,2,GENERADORES,CHORRILLOS,STR_LMS,3.2
26097,3,11,103,21132658,3461.27,3872.51,0,0,1,REPUESTOS PARA EQUIPOS,LIMA,STR_LMA,1.85
26098,3,11,103,21101906,876.68,980.84,0,0,11,MOTORES ELECTRICOS,LIMA,STR_LMA,7.85
26099,3,11,101,21122143,6186.3,6792.8,0,0,1,GRUPOS ELECTROGENOS,CHORRILLOS,STR_LMS,1.0
26100,3,11,103,21093741,1117.55,1226.05,0,0,1,LLAVES DE IMPACTO,LIMA,STR_LMA,5.75
26101,3,11,103,21021632,214.2,228.9,0,0,1,ESMERIL,LIMA,STR_LMA,5.15
26102,3,11,101,21093710,432.28,475.08,0,0,1,LLAVES DE IMPACTO,CHORRILLOS,STR_LMS,7.25
26103,3,11,101,21122137,2063.43,2267.73,0,0,3,GRUPOS ELECTROGENOS,CHORRILLOS,STR_LMS,3.3
26104,3,11,102,21061621,1131.2,1276.8,0,0,5,MARTILLOS ELECTRONEUMATICOS,AREQUIPA,STR_ARQ,4.15
26105,3,11,103,21072630,1536.12,1626.48,0,0,4,MOTOSIERRAS,LIMA,STR_LMA,3.8
26106,3,11,103,21132485,3554.7,3868.35,0,0,3,REPUESTOS PARA EQUIPOS,LIMA,STR_LMA,2.85
26107,3,11,103,21132296,1348.35,1521.9,0,0,1,REPUESTOS PARA EQUIPOS,LIMA,STR_LMA,2.1
26108,3,11,103,21051977,2635.68,2816.56,0,0,2,COMPRESORAS,LIMA,STR_LMA,2.15
26109,3,11,103,21031655,788.46,834.84,0,0,8,SIERRAS,LIMA,STR_LMA,8.0
26110,3,11,101,21101868,1003.94,1123.22,0,0,3,MOTORES ELECTRICOS,CHORRILLOS,STR_LMS,5.75
26111,3,11,102,21051905,971.29,1075.02,0,0,4,COMPRESORAS,AREQUIPA,STR_ARQ,4.45
26112,3,11,103,21122145,8291.5,8774.5,1,0,1,GRUPOS ELECTROGENOS,LIMA,STR_LMA,1.1
26113,3,11,101,21132690,2889.15,3029.4,0,0,2,REPUESTOS PARA EQUIPOS,CHORRILLOS,STR_LMS,2.5
26114,3,11,101,21051872,1155.66,1246.3,0,0,1,COMPRESORAS,CHORRILLOS,STR_LMS,5.55
26115,3,11,103,21072631,1673.75,1852.5,0,0,5,MOTOSIERRAS,LIMA,STR_LMA,4.0
26116,3,11,103,21044340,402.73,437.92,1,0,15,LIJADORAS,LIMA,STR_LMA,12.1
26117,3,11,101,21132780,841.51,890.53,0,0,10,REPUESTOS PARA EQUIPOS,CHORRILLOS,STR_LMS,7.7
26118,3,11,102,21113989,1618.13,1759.52,0,0,5,MOTOBOMBAS,AREQUIPA,STR_ARQ,3.95
26119,3,11,102,21044351,438.6,477.3,0,0,10,LIJADORAS,AREQUIPA,STR_ARQ,8.8
26120,3,11,103,21122147,1448.34,1548.72,0,1,6,GRUPOS ELECTROGENOS,LIMA,STR_LMA,4.2
26121,3,11,101,21061612,827.22,875.88,0,0,2,MARTILLOS ELECTRONEUMATICOS,CHORRILLOS,STR_LMS,6.8
26122,3,11,102,21021653,359.56,405.84,0,0,2,ESMERIL,AREQUIPA,STR_ARQ,4.3
26123,3,11,103,21132171,394.91,434.01,0,0,14,REPUESTOS PARA EQUIPOS,LIMA,STR_LMA,5.1
26124,3,11,101,21113967,1071.2,1175.2,0,0,7,ELECTROBOMBAS,CHORRILLOS,STR_LMS,6.5
26125,3,11,103,21132618,2866.38,3206.94,0,0,3,REPUESTOS PARA EQUIPOS,LIMA,STR_LMA,3.0
26126,3,11,101,21031675,1241.34,1314.36,0,0,1,SIERRAS,CHORRILLOS,STR_LMS,2.8
26127,3,11,101,21031704,1759.5,1863.0,0,0,5,SIERRAS,CHORRILLOS,STR_LMS,3.85
26128,3,11,103,21021609,998.58,1116.06,0,0,1,ESMERIL,LIMA,STR_LMA,3.0
26129,3,11,101,21051925,2781.0,3078.0,0,0,3,COMPRESORAS,CHORRILLOS,STR_LMS,2.85
26130,3,11,103,21122133,3106.92,3289.68,0,0,2,GENERADORES,LIMA,STR_LMA,3.3
26131,3,11,101,21132437,3032.02,3302.2,0,0,5,REPUESTOS PARA EQUIPOS,CHORRILLOS,STR_LMS,4.1
26132,3,11,102,21113943,1851.3,2014.65,0,0,1,ELECTROBOMBAS,AREQUIPA,STR_ARQ,3.85
26133,3,11,102,21051875,1249.5,1396.5,0,0,1,COMPRESORAS,AREQUIPA,STR_ARQ,2.25
26134,3,11,101,21061598,931.22,995.76,0,0,7,MARTILLOS ELECTRONEUMATICOS,CHORRILLOS,STR_LMS,6.1
26135,3,11,103,21051943,1068.58,1174.38,0,0,3,COMPRESORAS,LIMA,STR_LMA,6.2
26136,3,11,102,21113977,879.71,975.52,0,0,10,MOTOBOMBAS,AREQUIPA,STR_ARQ,4.45
26137,3,11,102,21132174,299.97,326.7,0,0,9,REPUESTOS PARA EQUIPOS,AREQUIPA,STR_ARQ,9.4
26138,3,11,103,21101894,1363.74,1497.44,0,0,4,MOTORES ELECTRICOS,LIMA,STR_LMA,3.7
26139,3,11,103,21051932,609.76,674.88,0,0,12,COMPRESORAS,LIMA,STR_LMA,8.9
26140,3,11,103,21101907,1018.98,1128.87,0,0,8,MOTORES ELECTRICOS,LIMA,STR_LMA,5.0
26141,3,11,102,21093681,472.26,523.19,0,0,10,LLAVES DE IMPACTO,AREQUIPA,STR_ARQ,7.65
26142,3,11,102,21031718,534.29,587.19,0,0,3,SIERRAS,AREQUIPA,STR_ARQ,8.15
26143,3,11,101,21021674,888.42,949.39,0,0,9,ESMERIL,CHORRILLOS,STR_LMS,6.75
26144,3,11,103,21101889,1275.14,1374.18,0,0,8,MOTORES ELECTRICOS,LIMA,STR_LMA,5.3
26145,3,11,103,21122135,6450.89,7014.56,0,0,1,GRUPOS ELECTROGENOS,LIMA,STR_LMA,1.65
26146,3,11,102,21114053,2821.94,3157.22,0,0,5,BOMBAS,AREQUIPA,STR_ARQ,4.4
26147,3,11,103,21072624,704.82,773.92,0,1,5,MOTOSIERRAS,LIMA,STR_LMA,5.1
26148,3,11,103,21061618,722.15,786.5,0,0,5,MARTILLOS ELECTRONEUMATICOS,LIMA,STR_LMA,5.7
26149,3,11,101,21072639,963.54,1068.48,0,0,8,MOTOSIERRAS,CHORRILLOS,STR_LMS,7.15
26150,3,11,102,21093648,992.92,1079.68,0,0,2,LLAVES DE IMPACTO,AREQUIPA,STR_ARQ,5.0
26151,3,11,103,21031722,1638.22,1816.64,0,0,2,SIERRAS,LIMA,STR_LMA,5.35
26152,3,11,102,21114073,1196.86,1324.68,0,0,2,BOMBAS,AREQUIPA,STR_ARQ,2.9
26153,3,11,103,21072631,1641.25,1755.0,0,0,5,MOTOSIERRAS,LIMA,STR_LMA,4.55
26154,3,11,101,21113917,2331.08,2608.04,0,0,2,ELECTROBOMBAS,CHORRILLOS,STR_LMS,2.5
26155,3,11,103,21122133,3137.38,3411.52,0,0,5,GENERADORES,LIMA,STR_LMA,4.4
26156,3,11,101,21051949,2525.52,2822.64,0,0,3,COMPRESORAS,CHORRILLOS,STR_LMS,2.1
26157,3,11,103,21021672,866.23,941.92,0,0,5,ESMERIL,LIMA,STR_LMA,6.8
26158,3,11,101,21072634,596.37,642.69,0,0,7,MOTOSIERRAS,CHORRILLOS,STR_LMS,5.9
26159,3,11,102,21114070,1999.2,2214.8,0,0,5,BOMBAS,AREQUIPA,STR_ARQ,4.4
26160,3,11,103,21122146,2430.06,2742.84,0,0,1,GRUPOS ELECTROGENOS,LIMA,STR_LMA,1.45
26161,3,11,103,21010913,1576.61,1748.32,0,0,1,TALADROS Y DESARMADORES ELECTRICOS,LIMA,STR_LMA,2.1
26162,3,11,103,21122146,2478.18,2646.6,0,0,5,GRUPOS ELECTROGENOS,LIMA,STR_LMA,4.25
26163,3,11,102,21132284,1997.16,2192.96,0,0,3,REPUESTOS PARA EQUIPOS,AREQUIPA,STR_ARQ,3.35
26164,3,11,101,21122134,1997.17,2132.9,0,0,1,GENERADORES,CHORRILLOS,STR_LMS,1.8
26165,3,11,103,21101878,777.7,877.8,0,0,7,MOTORES ELECTRICOS,LIMA,STR_LMA,6.15
26166,3,11,103,21061602,2222.0,2398.0,0,0,1,MARTILLOS ELECTRONEUMATICOS,LIMA,STR_LMA,2.1166666666666667
26167,3,11,103,21101828,1690.14,1789.56,1,0,3,MOTORES ELECTRICOS,LIMA,STR_LMA,3.15
26168,3,11,103,21031699,1598.34,1755.04,0,0,1,SIERRAS,LIMA,STR_LMA,3.65
26169,3,11,103,21122139,4403.6,4796.0,0,0,1,GRUPOS ELECTROGENOS,LIMA,STR_LMA,1.25
26170,3,11,101,21061592,1639.76,1767.12,0,0,6,MARTILLOS ELECTRONEUMATICOS,CHORRILLOS,STR_LMS,3.975
26171,3,11,102,21132231,766.59,842.49,0,0,2,REPUESTOS PARA EQUIPOS,AREQUIPA,STR_ARQ,3.65
26172,3,11,103,21122142,7134.9,7834.4,0,0,2,GRUPOS ELECTROGENOS,LIMA,STR_LMA,1.9333333333333331
26173,3,11,103,21051881,1467.75,1624.5,0,0,1,COMPRESORAS,LIMA,STR_LMA,2.0
26174,3,11,103,21061594,1501.74,1603.8,0,0,5,MARTILLOS ELECTRONEUMATICOS,LIMA,STR_LMA,4.4
26175,3,11,101,21021658,543.84,570.24,0,0,11,ESMERIL,CHORRILLOS,STR_LMS,9.2
26176,3,11,103,21122144,7901.94,8444.23,0,0,2,GRUPOS ELECTROGENOS,LIMA,STR_LMA,1.0
26177,3,11,103,21031707,383.8,418.0,0,0,5,SIERRAS,LIMA,STR_LMA,5.45
26178,3,11,103,21031662,546.93,600.03,0,0,7,SIERRAS,LIMA,STR_LMA,7.65
26179,3,11,101,21061608,1920.66,2146.62,0,0,5,MARTILLOS ELECTRONEUMATICOS,CHORRILLOS,STR_LMS,4.3
26180,3,11,103,21072639,973.08,1068.48,0,0,3,MOTOSIERRAS,LIMA,STR_LMA,4.55
26181,3,11,103,21101859,457.32,479.52,0,0,9,MOTORES ELECTRICOS,LIMA,STR_LMA,8.45
26182,3,11,103,21044352,222.2,239.8,0,0,2,LIJADORAS,LIMA,STR_LMA,4.65
26183,3,11,102,21132209,660.54,706.32,0,0,9,REPUESTOS PARA EQUIPOS,AREQUIPA,STR_ARQ,8.7
26184,3,11,103,21113940,1411.1,1507.0,0,0,3,ELECTROBOMBAS,LIMA,STR_LMA,4.55
26185,3,11,101,21132659,2052.79,2192.3,0,0,2,REPUESTOS PARA EQUIPOS,CHORRILLOS,STR_LMS,2.75
26186,3,11,101,21010961,191.76,212.44,0,0,10,TALADROS Y DESARMADORES ELECTRICOS,CHORRILLOS,STR_LMS,11.8
26187,3,11,103,21113937,632.42,669.26,0,0,5,ELECTROBOMBAS,LIMA,STR_LMA,6.0
26188,3,11,102,21122139,4490.8,4752.4,0,0,3,GRUPOS ELECTROGENOS,AREQUIPA,STR_ARQ,2.45
26189,3,11,102,21122131,2816.02,2980.06,0,0,5,GENERADORES,AREQUIPA,STR_ARQ,4.4
26190,3,11,101,21122143,6125.65,6792.8,0,0,1,GRUPOS ELECTROGENOS,CHORRILLOS,STR_LMS,1.0
26191,3,11,103,21132449,1719.02,1906.24,0,0,5,REPUESTOS PARA EQUIPOS,LIMA,STR_LMA,3.3
26192,3,11,103,21113943,1869.45,2050.95,0,0,3,ELECTROBOMBAS,LIMA,STR_LMA,5.0
26193,3,11,103,21072636,703.8,786.6,0,0,7,MOTOSIERRAS,LIMA,STR_LMA,6.495
26194,3,11,103,21011112,1190.68,1260.04,0,0,5,ACCESORIOS,LIMA,STR_LMA,4.35
26195,3,11,101,21101877,721.0,791.0,0,0,2,MOTORES ELECTRICOS,CHORRILLOS,STR_LMS,6.0
26196,3,11,103,21114121,1818.98,1924.94,0,0,5,BOMBAS,LIMA,STR_LMA,3.45
26197,3,11,101,21021685,885.36,989.52,0,0,3,ESMERIL,CHORRILLOS,STR_LMS,5.05
26198,3,11,103,21072636,696.9,786.6,0,0,6,MOTOSIERRAS,LIMA,STR_LMA,6.495
26199,3,11,102,21011181,582.98,639.58,0,0,9,ACCESORIOS,AREQUIPA,STR_ARQ,6.85
26200,3,11,101,21021548,396.78,424.01,0,0,9,ESMERIL,CHORRILLOS,STR_LMS,9.5
26201,3,11,103,21114047,826.06,906.26,0,0,7,BOMBAS,LIMA,STR_LMA,7.25
26202,3,11,101,21114008,931.22,1023.42,0,0,4,MOTOBOMBAS,CHORRILLOS,STR_LMS,4.45
26203,3,11,101,21132764,2358.7,2519.0,1,0,1,REPUESTOS PARA EQUIPOS,CHORRILLOS,STR_LMS,1.775
26204,3,11,103,21101879,1480.11,1551.96,0,1,3,MOTORES ELECTRICOS,LIMA,STR_LMA,2.85
26205,3,11,101,21044343,103.0,112.0,0,0,5,LIJADORAS,CHORRILLOS,STR_LMS,8.55
26206,3,11,101,21122142,7134.9,7974.3,0,0,2,GRUPOS ELECTROGENOS,CHORRILLOS,STR_LMS,1.75
26207,3,11,103,21044365,102.0,113.0,0,0,8,LIJADORAS,LIMA,STR_LMA,9.65
26208,3,11,103,21122138,9153.61,9864.57,0,0,1,GRUPOS ELECTROGENOS,LIMA,STR_LMA,1.0
26209,3,11,101,21101883,558.53,630.42,0,1,9,MOTORES ELECTRICOS,CHORRILLOS,STR_LMS,8.55
26210,3,11,101,21021565,971.29,1056.16,0,0,5,ESMERIL,CHORRILLOS,STR_LMS,4.416666666666666
26211,3,11,102,21093699,296.94,332.22,0,0,5,LLAVES DE IMPACTO,AREQUIPA,STR_ARQ,7.3
26212,3,11,103,21101854,1265.53,1378.3,0,0,1,MOTORES ELECTRICOS,LIMA,STR_LMA,4.9
26213,3,11,101,21072639,963.54,1039.86,0,0,8,MOTOSIERRAS,CHORRILLOS,STR_LMS,6.666666666666666
26214,3,11,103,21072631,1641.25,1820.0,1,0,1,MOTOSIERRAS,LIMA,STR_LMA,3.9
26215,3,11,103,21072626,1449.42,1591.52,0,0,4,MOTOSIERRAS,LIMA,STR_LMA,3.8
26216,3,11,102,21072634,590.58,636.9,0,0,12,MOTOSIERRAS,AREQUIPA,STR_ARQ,7.9
26217,3,11,103,21061607,850.42,909.36,0,0,10,MARTILLOS ELECTRONEUMATICOS,LIMA,STR_LMA,8.05
26218,3,11,101,21010900,628.32,665.28,0,0,3,TALADROS Y DESARMADORES ELECTRICOS,CHORRILLOS,STR_LMS,4.3
26219,3,11,103,21093707,715.08,800.04,0,0,6,LLAVES DE IMPACTO,LIMA,STR_LMA,5.775
26220,3,11,101,21122135,6388.26,6826.67,0,0,3,GRUPOS ELECTROGENOS,CHORRILLOS,STR_LMS,1.6
26221,3,11,103,21122138,8975.87,10042.31,0,0,1,GRUPOS ELECTROGENOS,LIMA,STR_LMA,1.0
26222,3,11,103,21132734,2710.84,2952.4,0,1,1,REPUESTOS PARA EQUIPOS,LIMA,STR_LMA,1.8
26223,3,11,101,21122143,6186.3,6914.1,0,0,1,GRUPOS ELECTROGENOS,CHORRILLOS,STR_LMS,1.2
26224,3,11,101,21132621,2926.23,3153.51,0,1,3,REPUESTOS PARA EQUIPOS,CHORRILLOS,STR_LMS,3.0
26225,3,11,103,21132732,240.38,257.04,0,0,5,REPUESTOS PARA EQUIPOS,LIMA,STR_LMA,10.15
26226,3,11,102,21011134,676.26,735.93,0,0,6,ACCESORIOS,AREQUIPA,STR_ARQ,5.4
26227,3,11,103,21122134,1977.78,2191.07,0,0,1,GENERADORES,LIMA,STR_LMA,2.65
26228,3,11,101,21122146,2430.06,2598.48,0,0,2,GRUPOS ELECTROGENOS,CHORRILLOS,STR_LMS,2.325
26229,3,11,103,21093703,545.9,604.2,0,0,8,LLAVES DE IMPACTO,LIMA,STR_LMA,7.75
26230,3,11,101,21122142,7134.9,7834.4,0,0,1,GRUPOS ELECTROGENOS,CHORRILLOS,STR_LMS,1.1
26231,3,11,102,21114124,2335.8,2496.1,0,0,3,BOMBAS,AREQUIPA,STR_ARQ,3.075
26232,3,11,103,21093656,564.44,602.8,0,0,9,LLAVES DE IMPACTO,LIMA,STR_LMA,7.65
