id,month,week,storage_id,product_id,base_price,checkout_price,social_media_promotion,homepage_featured,num_orders
0025912,3,11,101,21122130,7597.22,8274.2,0,0,2
0025913,3,11,101,21132725,3578.43,3861.87,0,0,4
0025914,3,11,103,21044342,151.98,165.39,0,0,3
0025915,3,11,103,21044362,607.92,649.64,0,0,6
0025916,3,11,101,21051880,419.21,447.7,0,0,7
0025917,3,11,101,21072639,963.54,1039.86,0,0,7
0025918,3,11,101,21011012,1333.14,1476.91,0,0,4
0025919,3,11,102,21072629,1414.19,1510.3,0,0,2
0025920,3,11,103,21021573,1074.64,1202.32,0,0,6
0025921,3,11,101,21101867,270.3,291.5,0,1,1
0025922,3,11,103,21093673,1032.22,1113.98,0,1,6
0025923,3,11,101,21101903,313.12,331.36,0,0,1
0025924,3,11,102,21061591,1079.69,1197.28,0,0,7
0025925,3,11,102,21011074,1822.07,1910.52,0,0,1
0025926,3,11,101,21101909,841.51,915.04,0,0,8
0025927,3,11,103,21044360,178.77,192.93,0,0,11
0025928,3,11,103,21051929,2502.9,2648.7,0,0,2
0025929,3,11,101,21031720,271.92,285.12,0,0,11
0025930,3,11,103,21114031,1352.39,1431.17,0,0,2
0025931,3,11,102,21101907,1008.99,1098.9,0,0,6
0025932,3,11,103,21051952,2246.24,2490.88,0,0,3
0025933,3,11,103,21089642,2136.9,2367.35,0,0,3
0025934,3,11,103,21010948,331.5,357.5,1,1,13
0025935,3,11,102,21072637,918,981,0,0,11
0025936,3,11,103,21101848,1705.68,1854.72,0,1,6
0025937,3,11,103,21044347,325.22,347.76,0,0,14
0025938,3,11,102,21101815,282.22,298.66,0,0,4
0025939,3,11,103,21044358,542.64,606.48,0,0,2
0025940,3,11,101,21132384,1754.4,1909.2,0,0,5
0025941,3,11,101,21122133,3137.38,3441.98,0,0,5
0025942,3,11,102,21051918,337.34,364.06,0,0,2
0025943,3,11,102,21031676,658.17,728.46,0,0,7
0025944,3,11,103,21132170,2807.78,3025.86,0,0,4
0025945,3,11,103,21011115,803.96,867.64,0,0,4
0025946,3,11,101,21122135,6325.63,7139.82,0,0,2
0025947,3,11,103,21021568,1112.4,1166.4,0,0,7
0025948,3,11,102,21132759,710.7,786.6,0,0,8
0025949,3,11,103,21093683,529.24,571.16,0,0,4
0025950,3,11,103,21061612,835.33,883.99,0,0,8
0025951,3,11,101,21051877,2080.6,2266,0,0,1
0025952,3,11,101,21021657,537.32,595.84,0,0,12
0025953,3,11,101,21093809,1006.31,1074.7,0,0,6
0025954,3,11,103,21114077,1298.46,1413.03,0,1,2
0025955,3,11,103,21093808,204.97,222.88,0,0,3
0025956,3,11,101,21044363,262.65,280.5,0,0,14
0025957,3,11,103,21132362,929.22,983.88,0,0,13
0025958,3,11,103,21031680,493.68,551.76,0,0,7
0025959,3,11,102,21122140,3438.04,3880.56,0,0,2
0025960,3,11,103,21031686,200.85,214.5,0,0,9
0025961,3,11,101,21061621,1142.4,1220.8,0,0,5
0025962,3,11,103,21101852,735.28,808.08,0,0,7
0025963,3,11,103,21089645,1879.75,1971,0,1,10
0025964,3,11,101,21089645,1879.75,1989.25,0,0,7
0025965,3,11,103,21132407,3716.24,4004.88,0,0,2
0025966,3,11,101,21021515,1014.9,1114.4,0,0,4
0025967,3,11,103,21044350,218.36,239.56,0,0,1
0025968,3,11,103,21031662,541.62,589.41,0,0,7
0025969,3,11,101,21011153,354.32,371.52,0,0,10
0025970,3,11,103,21122143,6186.3,6550.2,0,0,1
0025971,3,11,101,21132174,299.97,332.64,0,0,14
0025972,3,11,102,21051961,1391.78,1502.02,0,1,2
0025973,3,11,103,21132649,3239.52,3525.36,0,1,3
0025974,3,11,101,21031657,708.01,757.08,0,0,6
0025975,3,11,103,21044358,547.96,579.88,0,0,7
0025976,3,11,102,21089645,1879.75,2044,0,0,1
0025977,3,11,102,21010908,246.84,266.2,0,0,12
0025978,3,11,103,21114105,1180.14,1272.7,0,0,2
0025979,3,11,102,21044365,102,110,0,0,7
0025980,3,11,103,21044357,300.98,327.8,0,0,3
0025981,3,11,102,21011146,231.29,251.9,0,0,2
0025982,3,11,102,21021538,408.91,444.64,0,0,1
0025983,3,11,103,21072633,1265.87,1327.32,0,0,6
0025984,3,11,103,21101849,1038.36,1150.34,0,1,7
0025985,3,11,102,21089643,752.93,818.72,0,0,9
0025986,3,11,103,21089641,2059.38,2200.71,1,0,3
0025987,3,11,103,21132781,920.82,1001.28,0,0,6
0025988,3,11,103,21114125,2733.6,2948,0,0,4
0025989,3,11,103,21132594,2319.97,2526.7,0,0,3
0025990,3,11,102,21093804,594.66,635.47,0,0,6
0025991,3,11,102,21114123,3016.87,3251.19,0,0,3
0025992,3,11,103,21089644,476.34,523.04,0,0,10
0025993,3,11,103,21114069,618.12,691.56,1,0,3
0025994,3,11,103,21044351,434.3,464.4,0,0,15
0025995,3,11,103,21031673,1491.24,1608.2,0,0,4
0025996,3,11,101,21101866,1516.01,1696.13,0,0,2
0025997,3,11,101,21010919,1758.48,1896.4,0,0,2
0025998,3,11,101,21061610,2042.04,2282.28,0,0,5
0025999,3,11,103,21101906,885.36,937.44,0,0,8
0026000,3,11,103,21122141,7205.88,7975.44,0,0,2
0026001,3,11,102,21114123,3016.87,3339.06,0,0,4
0026002,3,11,103,21021570,313.12,337.44,0,0,9
0026003,3,11,103,21113974,672.66,732.6,0,0,9
0026004,3,11,101,21132564,700.94,777.28,0,0,11
0026005,3,11,103,21011113,1566.51,1737.12,1,0,5
0026006,3,11,103,21011117,1519.8,1668.8,0,0,5
0026007,3,11,103,21132408,1735.18,1924.16,0,0,1
0026008,3,11,101,21021679,603.58,662.18,0,0,12
0026009,3,11,103,21021588,725.12,760.32,0,1,12
0026010,3,11,101,21061608,1920.66,2108.96,0,0,5
0026011,3,11,103,21101829,1250.38,1374.18,0,1,7
0026012,3,11,101,21061587,984.75,1062.75,0,0,4
0026013,3,11,101,21031683,1743.79,1913.09,0,0,6
0026014,3,11,102,21021514,910.52,963.56,0,0,12
0026015,3,11,102,21051953,1171.11,1250.7,0,0,2
0026016,3,11,102,21132746,3276.24,3629.56,0,1,2
0026017,3,11,103,21101824,1344.31,1504.03,0,0,7
0026018,3,11,103,21093796,228.26,244.08,1,0,11
0026019,3,11,102,21010928,396.78,424.01,0,1,1
0026020,3,11,103,21132527,3887.49,4387.86,0,0,4
0026021,3,11,102,21044364,566.5,621.5,0,0,12
0026022,3,11,103,21089642,2157.85,2262.6,0,0,2
0026023,3,11,102,21051868,2593.86,2848.16,0,0,4
0026024,3,11,102,21132301,745.62,796.79,0,0,7
0026025,3,11,103,21114101,752.76,811.8,0,0,11
0026026,3,11,103,21031679,1469.81,1583.97,0,0,3
0026027,3,11,101,21031711,459,504,0,0,10
0026028,3,11,101,21101854,1278.06,1378.3,0,0,7
0026029,3,11,103,21021677,406.98,450.87,0,1,1
0026030,3,11,101,21061617,1164.93,1278.03,0,0,4
0026031,3,11,103,21132301,738.31,804.1,0,0,11
0026032,3,11,101,21113957,1761.3,1863.9,0,0,3
0026033,3,11,102,21122137,2104.29,2247.3,0,0,5
0026034,3,11,102,21044361,591.6,643.8,0,0,1
0026035,3,11,103,21114077,1285.73,1400.3,0,0,1
0026036,3,11,102,21011086,1313.76,1429.68,0,0,5
0026037,3,11,102,21132466,1047.37,1182.18,0,0,8
0026038,3,11,103,21021533,734.4,792,0,0,7
0026039,3,11,103,21021605,798.25,875.75,0,0,11
0026040,3,11,101,21061610,2022.02,2262.26,0,0,3
0026041,3,11,101,21113960,1842.24,2079.36,0,0,1
0026042,3,11,103,21051925,2781,3024,0,0,1
0026043,3,11,103,21061614,2075.7,2319.9,0,0,4
0026044,3,11,103,21122140,3506.12,3778.44,0,0,1
0026045,3,11,101,21132327,713.79,755.37,0,0,12
0026046,3,11,103,21114039,1730.94,1900.64,0,0,2
0026047,3,11,103,21122147,1477.02,1577.4,0,0,1
0026048,3,11,102,21072630,1551.18,1656.6,0,0,6
0026049,3,11,103,21122141,7065.96,7695.6,0,0,2
0026050,3,11,101,21072625,1239.3,1312.2,0,0,7
0026051,3,11,101,21021625,343.74,384.18,0,0,11
0026052,3,11,103,21031665,1322.52,1425.24,1,0,2
0026053,3,11,101,21010980,1381.68,1477.44,0,0,6
0026054,3,11,101,21132184,3784.22,3967.92,0,0,1
0026055,3,11,101,21132219,641.69,679.07,0,0,8
0026056,3,11,102,21021579,1086.3,1203.45,0,0,3
0026057,3,11,101,21031654,1606.8,1731.6,0,0,2
0026058,3,11,102,21132333,448.44,492.84,0,0,6
0026059,3,11,101,21021621,641.35,704.85,0,0,1
0026060,3,11,101,21051950,2538.95,2736.15,0,1,1
0026061,3,11,103,21132203,1217.46,1312.02,0,0,4
0026062,3,11,101,21061615,966.96,1023.84,0,0,5
0026063,3,11,102,21051939,1356.6,1489.6,0,0,6
0026064,3,11,102,21031710,298.86,319.37,0,0,1
0026065,3,11,103,21132789,1924.04,2092.16,0,0,4
0026066,3,11,101,21021546,301.92,322.64,0,0,15
0026067,3,11,103,21093792,453.2,501.6,0,0,13
0026068,3,11,101,21122143,6125.65,6671.5,0,0,3
0026069,3,11,102,21021584,618.12,679.32,0,0,9
0026070,3,11,101,21101828,1706.71,1855.84,0,0,4
0026071,3,11,102,21122131,2788.68,3007.4,0,0,3
0026072,3,11,103,21061621,1131.2,1232,0,0,4
0026073,3,11,103,21072630,1536.12,1686.72,0,0,6
0026074,3,11,103,21113989,1586.71,1712.39,0,0,6
0026075,3,11,102,21011075,1307.95,1476.3,0,0,4
0026076,3,11,101,21113983,952.68,1046.08,0,0,7
0026077,3,11,103,21114073,1196.86,1289.82,0,0,8
0026078,3,11,103,21010966,594.31,657.78,0,0,2
0026079,3,11,103,21132525,3692.56,3948.48,0,0,3
0026080,3,11,101,21061596,2208.32,2422.72,0,0,4
0026081,3,11,103,21132154,2750.94,3047.61,0,0,5
0026082,3,11,101,21072628,809.88,865.46,0,0,6
0026083,3,11,103,21031723,1355.58,1435.32,0,0,5
0026084,3,11,103,21051965,2513.89,2812.57,0,0,3
0026085,3,11,103,21132299,260.59,285.89,0,0,7
0026086,3,11,103,21031675,1229.17,1375.21,0,0,3
0026087,3,11,103,21122141,7135.92,7975.44,0,0,2
0026088,3,11,101,21113936,1770.57,1890.9,0,0,4
0026089,3,11,103,21114040,2666.4,2904,0,0,3
0026090,3,11,103,21132235,1225.02,1297.08,0,0,5
0026091,3,11,101,21101875,1190.68,1248.48,0,0,8
0026092,3,11,102,21132298,3178.32,3396.44,0,0,5
0026093,3,11,102,21072631,1673.75,1852.5,0,0,2
0026094,3,11,101,21051940,1867.49,2070.88,0,0,5
0026095,3,11,103,21093796,232.78,246.34,0,0,8
0026096,3,11,101,21122133,3106.92,3320.14,0,0,2
0026097,3,11,103,21132658,3461.27,3872.51,0,0,1
0026098,3,11,103,21101906,876.68,980.84,0,0,11
0026099,3,11,101,21122143,6186.3,6792.8,0,0,1
0026100,3,11,103,21093741,1117.55,1226.05,0,0,1
0026101,3,11,103,21021632,214.2,228.9,0,0,1
0026102,3,11,101,21093710,432.28,475.08,0,0,1
0026103,3,11,101,21122137,2063.43,2267.73,0,0,3
0026104,3,11,102,21061621,1131.2,1276.8,0,0,5
0026105,3,11,103,21072630,1536.12,1626.48,0,0,4
0026106,3,11,103,21132485,3554.7,3868.35,0,0,3
0026107,3,11,103,21132296,1348.35,1521.9,0,0,1
0026108,3,11,103,21051977,2635.68,2816.56,0,0,2
0026109,3,11,103,21031655,788.46,834.84,0,0,8
0026110,3,11,101,21101868,1003.94,1123.22,0,0,3
0026111,3,11,102,21051905,971.29,1075.02,0,0,4
0026112,3,11,103,21122145,8291.5,8774.5,1,0,1
0026113,3,11,101,21132690,2889.15,3029.4,0,0,2
0026114,3,11,101,21051872,1155.66,1246.3,0,0,1
0026115,3,11,103,21072631,1673.75,1852.5,0,0,5
0026116,3,11,103,21044340,402.73,437.92,1,0,15
0026117,3,11,101,21132780,841.51,890.53,0,0,10
0026118,3,11,102,21113989,1618.13,1759.52,0,0,5
0026119,3,11,102,21044351,438.6,477.3,0,0,10
0026120,3,11,103,21122147,1448.34,1548.72,0,1,6
0026121,3,11,101,21061612,827.22,875.88,0,0,2
0026122,3,11,102,21021653,359.56,405.84,0,0,2
0026123,3,11,103,21132171,394.91,434.01,0,0,14
0026124,3,11,101,21113967,1071.2,1175.2,0,0,7
0026125,3,11,103,21132618,2866.38,3206.94,0,0,3
0026126,3,11,101,21031675,1241.34,1314.36,0,0,1
0026127,3,11,101,21031704,1759.5,1863,0,0,5
0026128,3,11,103,21021609,998.58,1116.06,0,0,1
0026129,3,11,101,21051925,2781,3078,0,0,3
0026130,3,11,103,21122133,3106.92,3289.68,0,0,2
0026131,3,11,101,21132437,3032.02,3302.2,0,0,5
0026132,3,11,102,21113943,1851.3,2014.65,0,0,1
0026133,3,11,102,21051875,1249.5,1396.5,0,0,1
0026134,3,11,101,21061598,931.22,995.76,0,0,7
0026135,3,11,103,21051943,1068.58,1174.38,0,0,3
0026136,3,11,102,21113977,879.71,975.52,0,0,10
0026137,3,11,102,21132174,299.97,326.7,0,0,9
0026138,3,11,103,21101894,1363.74,1497.44,0,0,4
0026139,3,11,103,21051932,609.76,674.88,0,0,12
0026140,3,11,103,21101907,1018.98,1128.87,0,0,8
0026141,3,11,102,21093681,472.26,523.19,0,0,10
0026142,3,11,102,21031718,534.29,587.19,0,0,3
0026143,3,11,101,21021674,888.42,949.39,0,0,9
0026144,3,11,103,21101889,1275.14,1374.18,0,0,8
0026145,3,11,103,21122135,6450.89,7014.56,0,0,1
0026146,3,11,102,21114053,2821.94,3157.22,0,0,5
0026147,3,11,103,21072624,704.82,773.92,0,1,5
0026148,3,11,103,21061618,722.15,786.5,0,0,5
0026149,3,11,101,21072639,963.54,1068.48,0,0,8
0026150,3,11,102,21093648,992.92,1079.68,0,0,2
0026151,3,11,103,21031722,1638.22,1816.64,0,0,2
0026152,3,11,102,21114073,1196.86,1324.68,0,0,2
0026153,3,11,103,21072631,1641.25,1755,0,0,5
0026154,3,11,101,21113917,2331.08,2608.04,0,0,2
0026155,3,11,103,21122133,3137.38,3411.52,0,0,5
0026156,3,11,101,21051949,2525.52,2822.64,0,0,3
0026157,3,11,103,21021672,866.23,941.92,0,0,5
0026158,3,11,101,21072634,596.37,642.69,0,0,7
0026159,3,11,102,21114070,1999.2,2214.8,0,0,5
0026160,3,11,103,21122146,2430.06,2742.84,0,0,1
0026161,3,11,103,21010913,1576.61,1748.32,0,0,1
0026162,3,11,103,21122146,2478.18,2646.6,0,0,5
0026163,3,11,102,21132284,1997.16,2192.96,0,0,3
0026164,3,11,101,21122134,1997.17,2132.9,0,0,1
0026165,3,11,103,21101878,777.7,877.8,0,0,7
0026166,3,11,103,21061602,2222,2398,0,0,1
0026167,3,11,103,21101828,1690.14,1789.56,1,0,3
0026168,3,11,103,21031699,1598.34,1755.04,0,0,1
0026169,3,11,103,21122139,4403.6,4796,0,0,1
0026170,3,11,101,21061592,1639.76,1767.12,0,0,6
0026171,3,11,102,21132231,766.59,842.49,0,0,2
0026172,3,11,103,21122142,7134.9,7834.4,0,0,2
0026173,3,11,103,21051881,1467.75,1624.5,0,0,1
0026174,3,11,103,21061594,1501.74,1603.8,0,0,5
0026175,3,11,101,21021658,543.84,570.24,0,0,11
0026176,3,11,103,21122144,7901.94,8444.23,0,0,2
0026177,3,11,103,21031707,383.8,418,0,0,5
0026178,3,11,103,21031662,546.93,600.03,0,0,7
0026179,3,11,101,21061608,1920.66,2146.62,0,0,5
0026180,3,11,103,21072639,973.08,1068.48,0,0,3
0026181,3,11,103,21101859,457.32,479.52,0,0,9
0026182,3,11,103,21044352,222.2,239.8,0,0,2
0026183,3,11,102,21132209,660.54,706.32,0,0,9
0026184,3,11,103,21113940,1411.1,1507,0,0,3
0026185,3,11,101,21132659,2052.79,2192.3,0,0,2
0026186,3,11,101,21010961,191.76,212.44,0,0,10
0026187,3,11,103,21113937,632.42,669.26,0,0,5
0026188,3,11,102,21122139,4490.8,4752.4,0,0,3
0026189,3,11,102,21122131,2816.02,2980.06,0,0,5
0026190,3,11,101,21122143,6125.65,6792.8,0,0,1
0026191,3,11,103,21132449,1719.02,1906.24,0,0,5
0026192,3,11,103,21113943,1869.45,2050.95,0,0,3
0026193,3,11,103,21072636,703.8,786.6,0,0,7
0026194,3,11,103,21011112,1190.68,1260.04,0,0,5
0026195,3,11,101,21101877,721,791,0,0,2
0026196,3,11,103,21114121,1818.98,1924.94,0,0,5
0026197,3,11,101,21021685,885.36,989.52,0,0,3
0026198,3,11,103,21072636,696.9,786.6,0,0,6
0026199,3,11,102,21011181,582.98,639.58,0,0,9
0026200,3,11,101,21021548,396.78,424.01,0,0,9
0026201,3,11,103,21114047,826.06,906.26,0,0,7
0026202,3,11,101,21114008,931.22,1023.42,0,0,4
0026203,3,11,101,21132764,2358.7,2519,1,0,1
0026204,3,11,103,21101879,1480.11,1551.96,0,1,3
0026205,3,11,101,21044343,103,112,0,0,5
0026206,3,11,101,21122142,7134.9,7974.3,0,0,2
0026207,3,11,103,21044365,102,113,0,0,8
0026208,3,11,103,21122138,9153.61,9864.57,0,0,1
0026209,3,11,101,21101883,558.53,630.42,0,1,9
0026210,3,11,101,21021565,971.29,1056.16,0,0,5
0026211,3,11,102,21093699,296.94,332.22,0,0,5
0026212,3,11,103,21101854,1265.53,1378.3,0,0,1
0026213,3,11,101,21072639,963.54,1039.86,0,0,8
0026214,3,11,103,21072631,1641.25,1820,1,0,1
0026215,3,11,103,21072626,1449.42,1591.52,0,0,4
0026216,3,11,102,21072634,590.58,636.9,0,0,12
0026217,3,11,103,21061607,850.42,909.36,0,0,10
0026218,3,11,101,21010900,628.32,665.28,0,0,3
0026219,3,11,103,21093707,715.08,800.04,0,0,6
0026220,3,11,101,21122135,6388.26,6826.67,0,0,3
0026221,3,11,103,21122138,8975.87,10042.31,0,0,1
0026222,3,11,103,21132734,2710.84,2952.4,0,1,1
0026223,3,11,101,21122143,6186.3,6914.1,0,0,1
0026224,3,11,101,21132621,2926.23,3153.51,0,1,3
0026225,3,11,103,21132732,240.38,257.04,0,0,5
0026226,3,11,102,21011134,676.26,735.93,0,0,6
0026227,3,11,103,21122134,1977.78,2191.07,0,0,1
0026228,3,11,101,21122146,2430.06,2598.48,0,0,2
0026229,3,11,103,21093703,545.9,604.2,0,0,8
0026230,3,11,101,21122142,7134.9,7834.4,0,0,1
0026231,3,11,102,21114124,2335.8,2496.1,0,0,3
0026232,3,11,103,21093656,564.44,602.8,0,0,9
0026233,3,11,101,21132490,2633.64,2917.66,0,1,3
0026234,3,11,101,21031705,1495.81,1688.34,0,0,4
0026235,3,11,101,21101818,988.8,1046.4,0,0,8
0026236,3,11,103,21122132,1749.32,1905.2,0,0,1
0026237,3,11,102,21011133,1420.86,1560.16,0,0,5
0026238,3,11,102,21072633,1253.58,1388.77,0,0,1
0026239,3,11,102,21093698,413.1,437.4,0,0,15
0026240,3,11,103,21044340,402.73,445.74,0,0,10
0026241,3,11,103,21089642,2115.95,2346.4,0,0,5
0026242,3,11,101,21031719,679.8,752.4,0,0,6
0026243,3,11,103,21072637,918,999,0,0,1
0026244,3,11,101,21093729,886.78,957.02,0,0,6
0026245,3,11,103,21101901,358.44,396.72,0,1,14
0026246,3,11,101,21093732,939.36,1030.56,0,0,1
0026247,3,11,101,21089643,745.62,804.1,0,0,5
0026248,3,11,101,21093781,195.7,210.9,0,0,14
0026249,3,11,102,21061587,1004.25,1062.75,0,0,5
0026250,3,11,102,21122147,1462.68,1563.06,0,0,4
0026251,3,11,101,21122143,6125.65,6550.2,0,0,2
0026252,3,11,103,21132300,3561.74,3734.64,0,1,1
0026253,3,11,101,21101814,427.38,465.09,0,1,1
0026254,3,11,101,21072631,1641.25,1820,0,0,2
0026255,3,11,103,21089642,2157.85,2325.45,0,0,5
0026256,3,11,103,21011025,955.74,1021.33,0,0,2
0026257,3,11,103,21031709,1264.8,1364,0,0,1
0026258,3,11,101,21031685,760.14,819.18,0,0,9
0026259,3,11,102,21061596,2186.88,2358.4,0,0,4
0026260,3,11,102,21101862,1683.67,1867.04,0,1,6
0026261,3,11,102,21044361,597.4,632.2,0,0,3
0026262,3,11,103,21101904,1481.67,1657.71,0,0,1
0026263,3,11,103,21051909,2767.4,2959.2,0,0,3
0026264,3,11,102,21093792,448.8,492.8,0,0,3
0026265,3,11,102,21061599,1024.14,1155.96,0,0,3
0026266,3,11,102,21044366,457.98,489.41,0,0,5
0026267,3,11,103,21044341,102,110,0,0,13
0026268,3,11,102,21051972,1579.64,1782.96,0,0,5
0026269,3,11,103,21031718,539.58,571.32,0,1,12
0026270,3,11,101,21101839,871.08,939.4,0,1,11
0026271,3,11,102,21132155,1449.42,1577.31,0,0,2
0026272,3,11,101,21114007,944.51,1008.7,0,0,4
0026273,3,11,103,21051941,682.38,722.52,0,0,5
0026274,3,11,102,21093788,853.45,937.95,0,0,1
0026275,3,11,101,21021681,823.15,896.5,0,0,10
0026276,3,11,101,21011136,318.27,333.72,0,0,13
0026277,3,11,102,21093723,479.4,512.3,0,0,3
0026278,3,11,103,21132544,2158.88,2263.68,0,0,4
0026279,3,11,103,21093740,1114.03,1257.42,0,0,5
0026280,3,11,102,21072625,1239.3,1348.65,0,0,6
0026281,3,11,102,21093745,714.82,763.4,0,0,7
0026282,3,11,103,21051967,1253.41,1365.1,0,0,6
0026283,3,11,103,21114058,2036.16,2257.92,0,0,5
0026284,3,11,103,21132715,3609.12,3784.32,0,0,4
0026285,3,11,103,21089644,481.01,518.37,0,0,6
0026286,3,11,101,21051888,2034.25,2231.75,0,0,2
0026287,3,11,103,21051924,1329.06,1407.24,0,0,6
0026288,3,11,103,21011175,279.48,306.88,0,0,4
0026289,3,11,102,21093784,813.05,893.55,0,0,4
0026290,3,11,103,21051968,626.28,681.54,0,0,1
0026291,3,11,103,21011020,482.46,534.49,0,0,6
0026292,3,11,103,21021617,627.3,682.65,0,0,8
0026293,3,11,102,21101844,1060.9,1133,0,0,6
0026294,3,11,102,21089643,738.31,818.72,0,0,3
0026295,3,11,103,21122137,2083.86,2226.87,0,0,4
0026296,3,11,102,21132708,847.39,948.07,0,0,6
0026297,3,11,101,21061613,1862.44,2102.16,0,0,5
0026298,3,11,101,21072630,1551.18,1716.84,0,0,2
0026299,3,11,103,21031672,790.83,845.64,0,0,2
0026300,3,11,103,21113959,1697.28,1830.4,0,0,6
0026301,3,11,102,21061612,835.33,924.54,0,0,4
0026302,3,11,103,21044351,442.9,464.4,0,0,9
0026303,3,11,101,21031670,1355.48,1487.08,0,0,5
0026304,3,11,101,21061594,1472.58,1603.8,0,0,5
0026305,3,11,102,21114056,1307.64,1384.56,0,0,2
0026306,3,11,101,21101834,489.85,528.65,0,0,8
0026307,3,11,102,21011096,926.16,1035.12,0,0,10
0026308,3,11,102,21061603,1357.54,1502.52,0,0,3
0026309,3,11,103,21031686,198.9,220.35,0,0,8
0026310,3,11,101,21122145,8291.5,8774.5,0,0,1
0026311,3,11,103,21093660,912.03,993.3,0,0,5
0026312,3,11,103,21061589,642.6,705.6,0,0,6
0026313,3,11,102,21132275,755.48,837.76,0,1,7
0026314,3,11,103,21093702,1010,1140,0,0,7
0026315,3,11,101,21021542,650.76,701.8,0,0,8
0026316,3,11,101,21072626,1435.21,1605.73,0,0,3
0026317,3,11,101,21044354,111.24,119.88,0,0,12
0026318,3,11,103,21072625,1227.15,1348.65,0,0,8
0026319,3,11,103,21132363,375.36,397.44,0,1,8
0026320,3,11,103,21132750,1158.75,1282.5,0,1,2
0026321,3,11,103,21010896,1307.07,1421.28,0,0,3
0026322,3,11,103,21113958,3065.28,3362.88,0,0,3
0026323,3,11,102,21122143,6125.65,6732.15,0,0,2
0026324,3,11,103,21061612,827.22,892.1,0,0,7
0026325,3,11,103,21031677,259.56,287.28,0,0,13
0026326,3,11,103,21101843,742.56,786.24,0,0,12
0026327,3,11,101,21061597,1910.92,2156.88,0,0,4
0026328,3,11,103,21021669,271.69,306.66,0,0,15
0026329,3,11,102,21132520,1906.38,2130.66,0,0,5
0026330,3,11,103,21011033,369.77,387.72,0,0,2
0026331,3,11,103,21072629,1386.73,1551.49,0,0,2
0026332,3,11,101,21122145,8130.5,9016,0,0,1
0026333,3,11,103,21031694,1255.57,1365.28,0,0,8
0026334,3,11,103,21093772,176.46,190.3,0,0,11
0026335,3,11,101,21061614,2055.35,2319.9,0,0,1
0026336,3,11,101,21089644,481.01,527.71,0,0,14
0026337,3,11,102,21101910,277.07,301.28,0,0,14
0026338,3,11,103,21132397,3148.71,3332.13,0,0,3
0026339,3,11,102,21093689,1174.2,1299.6,0,0,5
0026340,3,11,103,21011107,955.46,1068.98,0,0,7
0026341,3,11,103,21089644,471.67,523.04,0,0,7
0026342,3,11,103,21114035,2678.52,2914.86,0,0,2
0026343,3,11,103,21113928,2592.51,2768.7,0,0,4
0026344,3,11,101,21051899,2395.98,2583.9,0,0,3
0026345,3,11,103,21089644,481.01,523.04,0,0,4
0026346,3,11,103,21132680,3716.8,4048,0,0,4
0026347,3,11,103,21114033,1380.06,1461.24,0,0,6
0026348,3,11,102,21072624,711.73,787.74,0,0,6
0026349,3,11,101,21114091,1401.48,1511.4,0,0,6
0026350,3,11,102,21122132,1749.32,1922.52,0,0,3
0026351,3,11,101,21093685,1185.53,1254.59,0,0,7
0026352,3,11,102,21031717,1785,1977.5,0,0,6
0026353,3,11,103,21122139,4447.2,4970.4,0,0,1
0026354,3,11,101,21089641,2059.38,2281.47,0,0,4
0026355,3,11,101,21089640,1642.85,1770.45,0,0,3
0026356,3,11,101,21051891,2085.65,2312.8,0,0,2
0026357,3,11,103,21051964,414.1,467.4,0,0,4
0026358,3,11,103,21051936,604.86,676.02,0,0,5
0026359,3,11,101,21051923,483.07,529.97,0,0,12
0026360,3,11,101,21072639,973.08,1030.32,0,0,2
0026361,3,11,101,21072626,1449.42,1577.31,0,0,4
0026362,3,11,101,21072634,584.79,625.32,0,0,10
0026363,3,11,101,21132362,929.22,1038.54,0,0,10
0026364,3,11,102,21010946,630.24,692.64,0,0,11
0026365,3,11,103,21093689,1151.4,1299.6,0,0,8
0026366,3,11,101,21051961,1391.78,1529.58,0,0,3
0026367,3,11,102,21061618,736.45,786.5,0,0,3
0026368,3,11,103,21114023,2932.03,3164.27,0,0,3
0026369,3,11,101,21101848,1672.56,1788.48,0,0,2
0026370,3,11,102,21132797,1366.81,1446.43,0,0,6
0026371,3,11,102,21093767,472.68,510.12,0,0,6
0026372,3,11,103,21089644,476.34,509.03,0,0,13
0026373,3,11,102,21101831,934.25,999,0,0,2
0026374,3,11,103,21093708,577.83,639.54,0,0,8
0026375,3,11,102,21061603,1344.36,1476.16,0,0,1
0026376,3,11,102,21101831,934.25,1045.25,0,0,2
0026377,3,11,101,21122140,3506.12,3744.4,0,0,4
0026378,3,11,102,21010946,630.24,692.64,0,0,7
0026379,3,11,103,21089641,2039.19,2241.09,0,0,1
0026380,3,11,103,21021625,340.37,367.33,0,0,6
0026381,3,11,101,21132729,1601.65,1772.7,0,0,4
0026382,3,11,101,21101832,1008.99,1098.9,0,0,8
0026383,3,11,103,21101835,445.74,471.96,0,0,12
0026384,3,11,103,21011053,1225.13,1310.04,0,0,2
0026385,3,11,101,21010904,1728.9,1898.4,0,0,5
0026386,3,11,103,21101890,1652.36,1815.96,0,0,6
0026387,3,11,101,21132574,2002.83,2260.62,0,0,4
0026388,3,11,101,21010886,628.32,696.08,0,0,4
0026389,3,11,101,21072628,801.94,881.34,0,0,6
0026390,3,11,101,21093671,1050.6,1122.7,0,0,5
0026391,3,11,103,21114052,2233.04,2341.44,0,0,1
0026392,3,11,102,21010970,566.61,622.71,0,0,7
