master_line,family,subfamily,category,product_id,description
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132443,GEAR 2657572406
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132444,GH 6X1 GALV 5GH0000007882
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132445,GLOW PLUG KUBOTA 16415-65512
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132446,GRAFITO -106/+75 SAX ISI106/75
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132447,GRAFITO -150/+106 SAX ISI150/106
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132448,GRAFITO -212/+150 SAX ISI212/150
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132449,GRAFITO -38/+20 SAX ISI38/20
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132450,GRAFITO -53/+38 SAX ISI53/38
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132451,GRAPHIC ATLAS COPCO 1900520013
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132452,GREASE RING HANY 2264-BV-11
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132453,"GROMMET PLASTIC 0.13/0.005, S/C #13-B 0017-00042-0326"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132454,GROMMET CATERPILLAR MH022281
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132455,GRUPO DE ALTERNADOR CARGA CATERPILLAR 6T1395
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132456,"GUARDA DE SEGURIDAD PARA ESMERIL 4 1/2"" 670/6-115/7-115 BOSCH 1600.A00.XU6-000"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132457,"GUARDA DE SEGURIDAD PARA ESMERIL 7"" DEWALT DWE4557/77/97 "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132458,"GUARDA EXTRACTORA DE POLVO 5"" DEWALT DWE46152 "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132459,"GUARDA EXTRACTORA DE POLVO 7"" DEWALT DWE46170"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132460,GUIA TENSOR 501537401
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132461,GUIADOR DE CADENA D8N (248-2987) 1844395
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132462,GUIDE RING HANY 2264-BW-11
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132463,GUIDE SLIDE 2657376832
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132464,"GUIDE,BLOCK-LONG R.H. 2657386427"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132465,"GUIDE,BLOCK-LONG R.H.(DMO) 2657386427"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132466,"GUY ROLLER, CAST, 13/16"" X 2-1/2"" WITH 15/16"" HOLE, HOT DIP GALVANIZED HUGHES 28086"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132467,"HAND-HELD MAGNETIC LIFTER WITH SLIDE ON SHIELD, MANUAL PRY RELEASE, 100 LBS. CAPACITY MC MASTER CARR 55025A51"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132468,"HANDLE, WITH LOCK GENERAC 13276"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132469,"HANDLE, CLAMP TWO-PART PRICE KEY 4 ABB HCPK4"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132470,"HANDLE, CS UNITEC 5 1007 6000"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132471,"HERRAMIENTA DE ENGANCHE MAGNETICO 19 1/2"" PROTO J2377 "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132472,HIGH-PERFORMANCE REVERSE-ACTING EXTRACTION-SCORED RUPTURE DISC DN150 (NPS 6)  316L FIKE/USA RD520 AXIUS
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132473,HOLDER 312830618
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132474,HOLDER 3128306181
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132475,"HOPPER, FLEX CHEMICAL RESISTANT ACROTECH PART # 500-1877 TECWEIGH 102373"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132476,"EXTENSION PARA PUNTA DE TALADRO 1/4"" DEWALT "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132477,HYD. MOTOR MODIFICATION 2657154916
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132478,IGNITOR PLUGS NAO 9209912021000010 SIN MARCA
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132479,"IMAN EXTENSIBLE DE ACERO INOXIDABLE, 3.6 KG, TRUPER 15325"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132480,"IMAN DE NEODIMIO BLOQUE 1"" X 1"" X 1/2"" (25MM X 25MM X 12MM APROX) GRADO N42"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132481,"IMAN P/LOS SENSORES DE LOS SIGUIENT. DISP. D/MEDICIÓN DE LA VIBRACIÓN VT-204MG - PCE PCE, PCE-VT 2800/ PCE-VT 204/ PCE-VDR 10"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132482,IMAN AMORTIGUADOR IFM E10752
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132483,"INCREMENTAL ENCODER RHI 593, 9-30 VDC, 6000 RPM ROTATIONAL SPEED MAX, 360 PPR LEINE LINDE 1135270-01"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132484,"INCREMENTAL ENCODER XHI 862, 1024 PPR, 9-30 VDC LEINE LINDE 1171927-01"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132485,INSERT HOLES M12 L=150 GL0005 P/MINITRONER .
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132486,INSERT ORANGE (HIGH TORQUE) ATRAFLEX SALES INC T2
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132487,INSTELBARE EL-KOPP 1 PARKER EL12L71
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132488,JAR PLASTIC VACU-FILL/FILTER 4PK GETZ 3G59735
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132489,JAW . 55002700
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132490,JAW . 62392418
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132491,"JCM COIL 115VAC, 13W 50/60HZ JORC 42320"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132492,"JET-MAIN,#100 P/ WACKER NEUSON 5000115955"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132493,JGO PUNTALES PARA TOLVA DE 15 M3 - 20 M3
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132494,"JUEG,PIEZ,CUERPO MARIPOS MBC A9061400353"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132495,JUEGO DE 4 CONECTORES Y 1 ACOPLE PARA COMPRESORA TRUPER 19081
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132496,JUEGO DE CARBONES P/LLAVE X 2 UND TONE STC30
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132497,JUEGO DE CARBONES (CB-440)  P/ TD124D MAKITA 195021-6
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132498,JUEGO DE REPUESTOS  RESISTENCIA (400 MM) Y 01 TELA TEFLÓN (400 MM)
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132499,JUEGO DE RESISTENCIA Y TEFLON PARA SELLADORA TISH 400
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132500,JUNTA DEPOSITO - TUBO 946 402
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132501,KEY 3128061900 ATLAS COPCO
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132502,KEY 2695279659
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132503,KEY 2695268611
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132504,"KIT 6"" 50-60 WW 25-40 HT 90WW FRANKLIN 305 426 009"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132505,KIT 1050 PTFE BALL GRACO 24B-645
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132506,KIT 500H (XAS37/47 KG) 2912442706 ATLAS COPCO
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132507,"KIT 6712 AVALANCHE CONTROLLER PM, THE KIT INCLUDES: THE PADDLE, NUTS, SCREWS. TELEDYNE ISCO 110-60-9004-413"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132508,"KIT ACCESORIOS MP1-3R/1B, 1 SONDA MAGNETICA, 3 SONDAS MAGNETICAS ROJAS / 1 SONDA NEGRA P/CONECTOR TIPO BANANA 4MM"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132509,KIT DE PINZAS ER32
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132510,KIT DE REPUESTOS P/BOMBA DOSIFICADORA DE DIAFRAGMA WALCHEM IX C060TC-PK
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132511,KIT DE REPUESTOS LIMIT STOP P/VALVULA V42J AQUAMATIC 427-LS 1074501
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132512,"KIT EQUIPO PROTECCION INDUSTRIAL AGRICOLA TAMAÑO ""G"" JACTO"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132513,KIT HEATER JACKET WATER -240V 0C-124949-KIT
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132514,"KIT HOLDER,NOZZLE KUBOTA 1C010-53900"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132515,KIT HUSILLOS VANE KITV-003
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132516,"KIT MARTILLO NEUMATICO 0.401 IN. ROUND SHANK HEAVY DUTY AIR HAMMER KIT, 2000 BPM CP714K CHICAGO PNEUMATIC T025364"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132517,KIT SISTEMA DE REPARACIÓN DE ALTO DESEMPEÑO P/FAJAS TRANSPORTADORAS CAP. 750 GRAMOS TTM 385
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132518,"KIT VENTILADOR AXIAL PORTATIL 30"" C/MANGA 30"""
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132519,"KIT, 1050, SANTOPRENE DIA. GRACO 24B-628"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132520,"KIT, CLAPPER ASY, DELUGE/CONTROL 3"" VIKING 13997"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132521,"KIT, CLAPPER ASY, DELUGE/CONTROL 4"" VIKING 13399"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132522,"KIT, CLAPPER ASY, DELUGE/CONTROL 6"" VIKING 13482"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132523,"KIT, CLAPPER ASY, DELUGE/CONTROL 6"" VIKING 13492"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132524,"KIT, OIL SAMPLE INGERSOLL RAND 38035531"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132525,"KIT, RPLC, PTFE 2 PC DIA, 15120, GRACO 24W-220"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132526,"KIT, RPLC, SEAT, PP, 15120, GRACO 24W-225"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132527,"KIT, RPLC, BALL, PT, 15120, GRACO 24W-228"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132528,KIT-CYLINDER W/PIS. P/ WACKER NEUSON 5000176400
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132529,KIT-MODULE IGNITI. P/ WACKER NEUSON 5000188216
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132530,KIT-REPAIR FDV/PRV THROTTLING 10K/20K GARDNER  DENVER 77800030
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132531,"KNOB,ATTACHMENT CATERPILLAR 91A7208700"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132532,"KNOB,LIFT CATERPILLAR 9127321200"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132533,"KNOB,TILT CATERPILLAR 9127321300"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132534,LEFT SUPPORT RUDDER GENERAC 16275-78-SX
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132535,"LEVEL REGULATOR ENM-10 0.95-1.1;13M,2M; REDRED PVC; BLUE-BROWN-BLACK FLYGT 5828853"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132536,"LEVEL REGULATOR ENM-10 0.95-1.1;6M,2M; REDRED PVC; BLUE-BROWN-BLACK FLYGT 5828852"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132537,"LEVEL REGULATOR ENM-10 0.95-1.1;20M,2M; REDRED PVC; BLUE-BROWN-BLACK FLYGT 5828804"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132538,LEVER ASSEMBLY FWD/REV CLARK 8113031
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132539,"LINEA DE SUCCION 3/8 PULGADA, LARGO 7.6 MT CON COPLA Y FILTRO TELEDYNE ISCO 60-9004-379"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132540,LINING PM CRANES 208069
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132541,LINKAGE 2652227733
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132542,LLAVE DE BOCA SATINADO 36MM PROTO J3536M 
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132543,LLAVE DE GASOLINA P/ WACKER NEUSON 5100032270
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132544,LOAD CENTER QO MB 225A 3PH SQUARE D QO342MQ225
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132545,"LOCK NUT, ALUMINIUM, 3/4"" THOMAS & BETTS 142AL "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132546,"LOCK NUT, SANDVIK 87252589"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132547,LOCK RUBBER SANDVIK 55065365
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132548,LOCK RUBBER SANDVIK 55040711
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132549,LOCK RUBBER SANDVIK 55064386
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132550,LONG DOMED 15MM DIAX1000MM ABB RA225
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132551,"LOW PROFILE PCI TO 1 SERIAL PORT CONFIGURABLE RS232, RS422, RS485 OR RS-530 SEALEVEL 7106E"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132552,"MAGNASEAL HIGH STRENGTH MAGNETIC PATCH ADD THREADED VALVE 18"" X 18"" NEOTHANE"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132553,"MAGNASEAL HIGH STRENGTH MAGNETIC PATCH 24"" X 24"" NEOTHANE"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132554,"MAGNASEAL MAGNETIC DRAIN COVER 24"" X 24"" NEOTHANE"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132555,"MAGNASEAL MAGNETIC DRAIN COVER 36"" X 36"" NEOTHANE"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,13 REPUESTOS PARA EQUIPOS,REPUESTOS PARA EQUIPOS,21132556,"MAGNASEAL HIGH STRENGTH MAGNETIC PATCH 8"" X 8"" NEOTHANE"
